동,거래월,아파트명,전용면적,층수,건설년도,거래금액
역곡동,8,대림e-편한세상2차,109.5605,10,2004,57800
역곡동,8,역곡역이편한세상,84.9858,14,2011,70000
역곡동,8,현진,56.7,5,1986,23000
역곡동,8,역곡역이편한세상,84.9858,12,2011,67000
역곡동,8,한국,84.74,22,1996,37300
역곡동,8,남영프라자,78.25,3,2006,25500
역곡동,8,"부천동부센트레빌1,2단지",84.99,4,2006,55000
역곡동,8,일두,42.36,1,1983,27000
역곡동,8,역곡역이편한세상,66.798,5,2011,58900
역곡동,8,한국,134.49,4,1996,45000
역곡동,8,동부센트레빌3단지,84.92,3,2006,53000
역곡동,8,신도그랑피아,79.94,4,2004,37000
역곡동,8,동화프리미아(104-6),60.1464,6,2014,28000
역곡동,8,동부센트레빌3단지,84.99,9,2006,56000
역곡동,8,역곡5차e-편한세상,84.64,11,2005,51000
역곡동,8,역곡4차e-편한세상,59.95,5,2005,44500
역곡동,8,대림e-편한세상1차,84.97,7,2004,50000
역곡동,8,역곡3차한양수자인(301동),84.953,2,2007,39000
역곡동,8,일두,60.22,1,1983,33700
역곡동,8,역곡5차e-편한세상,107.11,12,2005,58000
역곡동,8,대림e-편한세상1차,59.79,3,2004,42000
역곡동,8,대주파크빌,84.701,6,2003,41300
역곡동,8,한국,84.74,17,1996,37900
역곡동,8,청암,70.21,4,1986,30000
역곡동,8,역곡역이편한세상,84.9858,6,2011,68500
역곡동,8,한도(1-6동),70.141,1,1986,29800
역곡동,8,청도포그니에,84.7,11,2006,39700
역곡동,8,대림e-편한세상1차,109.56,2,2004,57000
오정동,8,오정생활휴먼시아1단지,59.95,9,2006,42000
오정동,8,오정생활휴먼시아1단지,84.69,2,2006,49000
오정동,8,창보,78.24,3,1999,33400
오정동,8,세종2,82.425,1,1995,38000
오정동,8,오정생활휴먼시아3단지,59.95,5,2006,39300
오정동,8,오정생활휴먼시아2단지,84.84,14,2006,51000
오정동,8,부촌4,43.4,4,1989,15900
오정동,8,삼두,63.72,3,1983,22000
오정동,8,오정생활휴먼시아3단지,59.95,15,2006,39700
옥길동,8,부천옥길자이,96.13,24,2018,85000
옥길동,8,옥길호반베르디움,72.998,21,2017,64000
옥길동,8,옥길센트리뷰,84.8,5,2017,61000
옥길동,8,옥길브리즈힐,84.91,9,2016,64000
옥길동,8,옥길센트리뷰,74.49,24,2017,59500
옥길동,8,부천옥길자이,84.6723,21,2018,70000
옥길동,8,제이드카운티1단지,97.97,20,2017,79000
옥길동,8,옥길호반베르디움,72.998,29,2017,62000
옥길동,8,옥길호반베르디움,97.9853,24,2017,79600
옥길동,8,제이드카운티1단지,97.97,20,2017,79500
옥길동,8,옥길호반베르디움,72.998,10,2017,64800
옥길동,8,옥길센트리뷰,74.49,15,2017,59500
옥길동,8,제이드카운티1단지,97.97,27,2017,82000
옥길동,8,제이드카운티1단지,97.97,19,2017,81700
옥길동,8,제이드카운티1단지,97.97,11,2017,78500
옥길동,8,옥길호반베르디움,84.9942,8,2017,72000
옥길동,8,옥길센트리뷰,84.88,12,2017,66500
옥길동,8,옥길호반베르디움,72.998,8,2017,65300
옥길동,8,옥길센트리뷰,74.49,13,2017,60800
옥길동,8,옥길센트리뷰,74.49,14,2017,62000
원미동,8,두산,119.3,4,1999,43300
원미동,8,한화미리움,67.9148,6,2007,30600
원미동,8,두산,84.92,1,1999,35500
원미동,8,두산,84.92,5,1999,39000
원미동,8,메종드라르떼,73.59,12,2020,43000
원미동,8,두산,119.3,22,1999,44000
원종동,8,문화2차,44.67,3,1987,12800
원종동,8,하림골든뷰APT,64.93,10,2020,39100
원종동,8,영화,59.97,6,1998,23500
원종동,8,동문5차,58.95,2,1998,30500
원종동,8,현대(211-1),50.43,1,1987,25800
원종동,8,한아름,43.32,4,1989,19900
원종동,8,상우,51.84,5,1989,23000
원종동,8,길성그랑프리텔,55.32,9,2020,37500
원종동,8,중앙,46.98,3,1986,23800
원종동,8,욱일6차,55.98,1,1986,23300
원종동,8,동문5차,58.95,4,1998,29800
원종동,8,해오름(344-30),81.04,2,2007,28500
원종동,8,현대(211-1),53.16,3,1987,25300
원종동,8,원종e편한세상,48.02,1,2005,25000
원종동,8,삼신12,56.73,4,1989,27000
원종동,8,대도,40.81,5,1988,18500
원종동,8,스타르네상스,41.31,6,2016,28800
원종동,8,동진1,40.05,1,1987,15700
원종동,8,삼덕,41.04,2,1986,13000
중동,8,금강마을(주공),84.81,1,1994,44400
중동,8,래미안 부천 중동,59.98,16,2015,65000
중동,8,한라마을(주공3),59.56,11,1996,29700
중동,8,보람마을(아주),84.94,20,1995,50000
중동,8,덕유마을(주공3),58.74,10,1996,29400
중동,8,연화마을(대원),127.06,1,1995,42000
중동,8,중흥마을(주공),37.67,3,1995,18000
중동,8,복사골(시영),56.58,6,1992,26000
중동,8,덕유마을(주공3),58.74,5,1996,32400
중동,8,부천 중동 스타팰리움,75.8698,14,2017,49000
중동,8,그린타운(한양),134.96,12,1994,57000
중동,8,부천 중동 스타팰리움,59.75,14,2017,43700
중동,8,리첸시아중동,117.38,34,2012,95000
중동,8,팰리스카운티,84.989,17,2009,68000
중동,8,포도마을(뉴서울),131.571,4,1993,69500
중동,8,연화마을(건영),84.23,2,1994,42000
중동,8,보람마을(동남),59.94,15,1995,38500
중동,8,미리내마을(동성),84.6,8,1993,48000
중동,8,금강마을(주공),51.66,15,1994,31700
중동,8,팰리스카운티,59.9798,2,2009,44250
중동,8,팰리스카운티,84.989,7,2009,66800
중동,8,미리내마을(롯데1),42.51,3,1993,22300
중동,8,미리내마을(삼성),54,4,1993,29900
중동,8,포도마을(삼보),84.855,12,1994,56200
중동,8,중흥마을(주공),37.67,4,1995,20500
중동,8,은하마을(주공1),49.67,12,1995,32800
중동,8,연화마을(대원),50.4,4,1995,26500
중동,8,설악마을(주공),49.8,15,1993,23000
중동,8,미리내마을(롯데2),64.08,2,1993,35700
중동,8,중동대림,59.79,3,2000,40800
중동,8,리첸시아중동,140.61,52,2012,109500
중동,8,한라마을(주공3),58.14,1,1996,28500
중동,8,그린타운(금호),164.9,20,1993,59000
중동,8,현대(772-2),43.47,4,1984,17500
중동,8,중흥마을(신동아),101.88,12,1993,55500
중동,8,연화마을(대원),50.4,8,1995,28000
중동,8,무지개마을(LG),84.9,12,1993,46000
중동,8,금강마을(주공),41.85,14,1994,24200
중동,8,금강마을(주공),41.85,2,1994,19000
중동,8,리첸시아중동,151.09,40,2012,126000
중동,8,리첸시아중동,156.04,4,2012,126000
중동,8,한라마을(주공3),58.14,13,1996,28000
중동,8,포도마을(삼보),75.195,10,1994,51000
중동,8,포도마을(뉴서울),155.72,22,1993,74000
중동,8,그린타운(한양),134.96,7,1994,58000
중동,8,한라마을(주공3),58.14,13,1996,31000
중동,8,보람마을(아주),125.66,6,1995,64500
중동,8,미리내마을(롯데2),64.08,18,1993,39100
중동,8,금강마을(주공),51.66,5,1994,31000
중동,8,은하마을(주공1),49.69,3,1995,30000
중동,8,설악마을(주공),49.8,8,1993,26700
중동,8,복사골(시영),56.58,13,1992,25300
중동,8,보람마을(아주),125.66,25,1995,59750
중동,8,은하마을(대우),101.94,7,1993,69500
중동,8,포도마을(삼보),84.855,1,1994,51700
중동,8,덕유마을(주공3),58.74,2,1996,28850
중동,8,부천 중동 스타팰리움,69.8876,4,2017,41500
중동,8,래미안 부천 중동,59.98,3,2015,63500
중동,8,래미안 부천 중동,59.98,11,2015,62000
중동,8,팰리스카운티,59.9798,10,2009,51000
중동,8,동원(816-0),45.39,2,1982,21300
중동,8,미리내마을(롯데1),33.54,12,1993,17500
중동,8,덕유마을(주공4),59.98,19,1996,29600
중동,8,한라마을(주공2),41.85,9,1995,19300
중동,8,한라마을(주공2),41.85,14,1995,20500
중동,8,설악마을(주공),49.8,7,1993,25050
중동,8,설악마을(주공),44.1,13,1993,19050
중동,8,복사골(건영),84.23,9,1993,40750
중동,8,미리내마을(롯데2),84.99,4,1993,52500
중동,8,미리내마을(롯데2),64.08,1,1993,35000
중동,8,리첸시아중동,151.09,56,2012,140000
중동,8,미리내마을(롯데2),71.56,9,1993,44800
중동,8,덕유마을(주공2),45,9,1996,21700
중동,8,팰리스카운티,84.989,10,2009,64900
중동,8,팰리스카운티,59.9798,25,2009,48000
중동,8,은하마을(주공2),47.4,9,1995,30750
중동,8,미리내마을(우성),42.51,7,1993,25000
중동,8,그린타운(금호),101.97,14,1993,50500
중동,8,덕유마을(주공2),45,6,1996,22400
중동,8,은하마을(주공2),47.4,9,1995,31800
중동,8,복사골(시영),39.55,1,1992,17800
중동,8,그린타운(금호),164.9,25,1993,59000
중동,8,덕유마을(주공3),58.74,14,1996,32000
중동,8,덕유마을(주공2),45,5,1996,21700
중동,8,한라마을(주공2),41.85,12,1995,18650
중동,8,덕유마을(주공3),58.74,16,1996,33700
중동,8,팰리스카운티,59.9798,24,2009,50600
중동,8,팰리스카운티,59.9798,5,2009,50500
중동,8,덕유마을(주공4),59.98,14,1996,33400
중동,8,그린타운(우성1),167.835,7,1993,59500
중동,8,포도마을(영남),59.955,15,1994,44000
중동,8,보람마을(아주),84.94,11,1995,53250
중동,8,그린타운(우성2),84.96,1,1994,44700
중동,8,팰리스카운티,84.9915,4,2009,59000
중동,8,팰리스카운티,84.9915,12,2009,57850
중동,8,은하마을(주공1),39.87,3,1995,20500
중동,8,복사골(시영),39.55,9,1992,19300
중동,8,미리내마을(한신),84.96,23,1994,56000
중동,8,덕유마을(주공3),58.74,10,1996,33000
중동,8,그린타운(한양),101.95,14,1994,50200
중동,8,금강마을(주공),84.81,6,1994,48000
중동,8,팰리스카운티,84.989,19,2009,64800
중동,8,대신,48.87,2,1984,15500
중동,8,덕유마을(주공4),59.98,7,1996,33000
중동,8,보람마을(아주),84.94,18,1995,45000
중동,8,은하마을(동부),164.76,13,1993,77000
중동,8,부천 중동 스타팰리움,69.6389,10,2017,48000
중동,8,팰리스카운티,102.562,14,2009,64700
중동,8,은하마을(효성),101.88,7,1994,69000
중동,8,그린타운(한양),134.96,7,1994,57000
중동,8,팰리스카운티,84.989,14,2009,65000
중동,8,설악마을(주공),44.1,13,1993,18000
중동,8,미리내마을(우성),42.51,10,1993,23300
중동,8,무지개마을(LG),59.79,12,1993,37000
중동,8,미리내마을(삼성),33.54,17,1993,18000
중동,8,한라마을(주공2),41.85,14,1995,19800
중동,8,포도마을(삼보),75.195,4,1994,47000
중동,8,중흥마을(주공),58.71,24,1995,36800
중동,8,설악마을(주공),49.8,4,1993,24500
중동,8,미리내마을(롯데2),84.99,12,1993,53500
중동,8,월드에스클래스,56.28,3,2012,29500
중동,8,은하마을(주공2),39.48,1,1995,21200
중동,8,한라마을(주공3),58.14,6,1996,32800
중동,8,금강마을(주공),42.75,13,1994,23400
중동,8,리첸시아중동,117.38,13,2012,85000
중동,8,팰리스카운티,84.989,20,2009,69500
중동,8,그린타운(우성2),84.96,12,1994,49800
중동,8,팰리스카운티,59.9798,9,2009,49700
중동,8,미리내마을(롯데1),33.54,2,1993,16000
중동,8,덕유마을(주공4),59.98,8,1996,33800
중동,8,덕유마을(주공4),59.98,22,1996,30000
중동,8,포도마을(영남),84.855,4,1994,53300
중동,8,포도마을(삼보),59.955,4,1994,42500
중동,8,꿈마을(동아),101.72,14,1993,57700
중동,8,덕유마을(주공3),47.4,14,1996,26400
중동,8,은하마을(주공2),47.4,5,1995,28700
중동,8,설악마을(주공),49.8,13,1993,24300
춘의동,8,우남푸르미아,84.741,11,2006,51200
춘의동,8,우남푸르미아,84.741,3,2006,49500
춘의동,8,광성,82.23,9,1994,28600
춘의동,8,춘의동우민늘사랑,54.0884,8,2004,31000
춘의동,8,하나리아벨,83.792,2,2005,33800
고강동,9,유호,47.78,2,1989,13400
고강동,9,동문미도(327-7),56.88,3,1989,16700
고강동,9,대진,47.79,4,1991,15500
고강동,9,부강1차,49.08,5,1987,14500
고강동,9,서원,66.96,3,1986,23000
고강동,9,선우,47.43,3,1989,15000
고강동,9,장미,62.82,1,1986,18000
고강동,9,인성,40.95,1,1986,15900
고강동,9,고강3차,43.2,3,1986,10800
고강동,9,동원(364),39.64,1,1989,12000
고강동,9,삼우(389-1),42.03,2,1987,14400
고강동,9,동문미도(417),59.4,3,1989,16500
괴안동,9,성우,49.23,1,1987,14000
괴안동,9,삼익3차,70.41,4,1990,28900
괴안동,9,덕림현대,44.8,3,1987,13700
괴안동,9,대진,65.43,2,1987,31900
괴안동,9,거산,82.68,3,1992,34000
괴안동,9,청수이지빌(201동),84.6011,1,2007,33700
괴안동,9,염광,72.28,8,1989,24800
괴안동,9,역곡두진,84.96,13,1998,32000
괴안동,9,대현청실,49.68,2,1987,28300
괴안동,9,조공1차,61.275,3,1984,35000
괴안동,9,현대허니문,43.74,2,1988,11000
괴안동,9,대진,53.19,3,1987,24700
괴안동,9,복지,42.66,5,1986,15500
괴안동,9,삼익세라믹,56.67,2,1988,21500
괴안동,9,라온107,64.9135,2,2019,28900
괴안동,9,조공2차,69.819,1,1985,33600
괴안동,9,현대1차,40.57,5,1989,18900
괴안동,9,거산,55.26,1,1992,24000
괴안동,9,대진,53.19,5,1987,24800
내동,9,서울,71.538,4,2004,22700
내동,9,서초,56.97,4,1992,13000
내동,9,서초,51.84,5,1992,10000
내동,9,계남랑데뷰,58.43,8,2017,29500
내동,9,서초,51.84,2,1992,12500
내동,9,서울,59.528,8,2004,18000
내동,9,신영,51,4,1990,16000
도당동,9,봉림,53.67,4,1990,16500
도당동,9,동아,57.87,4,1990,16700
도당동,9,근화,55.8,3,1994,12000
도당동,9,중앙블리체,78.2839,11,2019,45300
범박동,9,부천범박힐스테이트 4단지,99.61,10,2003,53900
범박동,9,부천 범박 힐스테이트1단지,59.95,7,2004,43000
범박동,9,부천범박힐스테이트 4단지,99.61,20,2003,58000
범박동,9,부천범박힐스테이트 4단지,84.39,25,2003,50000
범박동,9,부천 범박 힐스테이트1단지,39.69,14,2004,24000
범박동,9,다청림,84.96,5,2010,28700
범박동,9,범박휴먼시아2단지,84.67,12,2011,53000
범박동,9,부천범박힐스테이트5단지,140.94,18,2003,67500
범박동,9,부천범박힐스테이트 4단지,84.39,5,2003,49700
범박동,9,부천범박힐스테이트5단지,122.8,6,2003,64000
범박동,9,부천범박힐스테이트3단지,84.92,10,2004,47800
범박동,9,부천범박힐스테이트3단지,84.92,22,2004,49900
범박동,9,부천범박힐스테이트 6단지,84.39,9,2003,47000
범박동,9,부천범박힐스테이트3단지,84.92,11,2004,46800
범박동,9,범박휴먼시아2단지,84.15,6,2011,51000
범박동,9,부천범박힐스테이트 6단지,84.39,16,2003,47500
범박동,9,부천범박힐스테이트 4단지,84.39,23,2003,50300
범박동,9,부천범박힐스테이트 4단지,99.61,21,2003,56500
범박동,9,부천범박힐스테이트5단지,140.94,14,2003,64300
범박동,9,부천범박힐스테이트 6단지,84.39,15,2003,48700
범박동,9,부천범박힐스테이트3단지,75.38,23,2004,51700
범박동,9,부천범박힐스테이트3단지,84.92,2,2004,40000
범박동,9,부천범박힐스테이트 4단지,99.61,6,2003,52000
범박동,9,부천범박힐스테이트 4단지,84.39,20,2003,50500
범박동,9,부천범박힐스테이트5단지,122.8,14,2003,61000
범박동,9,부천 범박 힐스테이트1단지,84.49,3,2004,47700
범박동,9,부천범박힐스테이트5단지,140.94,8,2003,70000
범박동,9,부천 범박 힐스테이트1단지,59.95,1,2004,42700
범박동,9,범박휴먼시아2단지,84.93,13,2011,51000
범박동,9,부천범박힐스테이트3단지,84.92,11,2004,49000
범박동,9,부천 범박 힐스테이트1단지,84.49,21,2004,50800
범박동,9,부천범박힐스테이트2단지,84.49,11,2004,48000
범박동,9,부천범박힐스테이트 4단지,99.61,2,2003,52300
범박동,9,부천범박힐스테이트5단지,122.8,19,2003,62700
범박동,9,부천 범박 힐스테이트1단지,59.95,6,2004,46000
삼정동,9,블리체,68.86,8,2016,32000
상동,9,반달마을(선경),59.92,13,1993,28000
상동,9,행복한마을(서해),112.155,11,2002,87500
상동,9,행복한마을(서해),112.155,1,2002,76700
상동,9,코오롱이데아폴리스,114.3,15,2007,50700
상동,9,하얀마을(경남),59.8218,18,2002,42500
상동,9,푸른마을(창보),84.9641,15,2002,73000
상동,9,반달마을(극동신라),84.91,17,1994,52500
상동,9,푸른마을(창보),84.9641,8,2002,71000
상동,9,행복한마을(서해),112.155,2,2002,79500
상동,9,"한아름마을(삼환,동아,동성)",59.4,1,1994,24400
상동,9,반달마을(극동신라),59.535,12,1994,33000
상동,9,백송마을(엘지에스케이),98.9986,16,2002,73500
상동,9,하얀마을(경남),59.8218,23,2002,43300
상동,9,하얀마을(경남),59.8218,20,2002,45000
상동,9,다정한마을(주공),84.8,13,2002,54400
상동,9,진달래마을(대우),130.3698,2,2002,74800
상동,9,진달래마을(대우),99.5954,14,2002,70500
상동,9,라일락마을(동양),84.9874,3,2002,58700
상동,9,백송마을(풍림아이원),59.997,8,2002,42500
상동,9,백송마을(풍림아이원),59.997,1,2002,38800
상동,9,백송마을(풍림아이원),59.997,14,2002,46000
상동,9,행복한마을(서해),127.738,22,2002,94000
상동,9,진달래마을(효성써미트빌),121.164,17,2002,87000
상동,9,진달래마을(신동아),84.8533,14,2002,62500
상동,9,반달마을(동아),50.03,9,1993,24900
상동,9,반달마을(선경),50.03,3,1993,24000
상동,9,꿈동산(신안),134.79,15,1994,56500
상동,9,리파인빌,46.74,10,2004,17900
상동,9,반달마을(선경),50.03,3,1993,23800
상동,9,반달마을(건영),55.73,11,1993,26000
상동,9,진달래마을(신동아),84.8533,14,2002,55300
상동,9,WITHUSVILL,84.85,18,2008,38500
상동,9,라일락마을(서해),127.738,7,2002,81800
상동,9,"사랑마을(벽산,선경,삼익)",156.15,16,1994,62300
상동,9,푸른마을(한라),59.998,15,2002,58000
상동,9,다정한마을(쌍용),134.946,17,2003,74000
상동,9,"사랑마을(벽산,선경,삼익)",134.91,4,1994,58500
상동,9,다정한마을(주공),84.8,11,2002,53250
